restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active,avg_prep_time_est
REST10500,Classic Express Palace,Ahmedabad,Pizza,Restaurant,16-25,False,20.5
REST01509,Fresh Biryani Central,Mumbai,North Indian,Restaurant,>40,True,45.0
REST15247,Delhi Delights Delight,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
REST15482,Madras Biryani Nest,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST12345,Delhi Kitchen Delight,Pune,Desserts,Restaurant,16-25,True,20.5
REST16348,Fresh Tandoor Palace,Chennai,Biryani,Cloud Kitchen,<=15,True,15.0
REST19963,Sri Mess Cafe,Kolkata,Biryani,Cloud Kitchen,<=15,True,15.0
REST03435,Hot & Crispy Curry Delight,Chennai,Fast Food,Cloud Kitchen,<=15,True,15.0
REST13538,Tandoori Darshini Zone,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST04187,Punjabi Biryani Central,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST10391,Punjabi Kitchen Heaven,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST03987,Delhi House Adda,Pune,Chinese,Cloud Kitchen,16-25,True,20.5
REST11381,Madras Tandoor Delight,Kolkata,Desserts,Cloud Kitchen,16-25,True,20.5
REST03118,Tandoori Tandoor Darbar,Hyderabad,North Indian,Cloud Kitchen,16-25,False,20.5
REST14539,Thindi Mane Wraps Nest,Bengaluru,South Indian,Cloud Kitchen,16-25,True,20.5
REST02607,Spicy Grill Darbar,Pune,Chinese,Cloud Kitchen,16-25,True,20.5
REST02842,Kolkata Paratha Bhojanalay,Pune,South Indian,Restaurant,16-25,True,20.5
REST16576,Sri Biryani Cafe,Delhi,Chinese,Restaurant,26-40,True,33.0
REST10294,Classic Biryani Zone,Ahmedabad,Fast Food,Cloud Kitchen,16-25,True,20.5
REST14585,Punjabi Tandoor Nest,Delhi,Fast Food,Cloud Kitchen,>40,True,45.0
REST12000,Sri Paratha Central,Chennai,Chinese,Cloud Kitchen,16-25,True,20.5
REST01067,Flavours Of House Bhojanalay,Bengaluru,Fast Food,Restaurant,<=15,True,15.0
REST12501,Delhi Darshini Clouds,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST16288,Taste Of Paratha Heaven,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST09785,Punjabi Pizza Stop,Hyderabad,Biryani,Cloud Kitchen,26-40,True,33.0
REST15109,Urban Kitchen Point,Mumbai,Chinese,Restaurant,26-40,True,33.0
REST09041,Grand Cafe Palace,Chennai,South Indian,Cloud Kitchen,16-25,True,20.5
REST03366,Delhi Darshini Mahal,Pune,Chinese,Restaurant,16-25,True,20.5
REST05545,Delhi Tandoor Cafe,Mumbai,Fast Food,Restaurant,16-25,False,20.5
REST10383,Urban Pizza Zone,Delhi,Healthy,Cloud Kitchen,<=15,True,15.0
REST15260,Annapurna Pizza Cafe,Mumbai,Healthy,Restaurant,16-25,True,20.5
REST00850,Spicy Grill Zone,Mumbai,North Indian,Restaurant,16-25,True,20.5
REST19522,Grand Biryani Bhojanalay,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST08478,Fresh Pizza Clouds,Ahmedabad,Pizza,Restaurant,26-40,False,33.0
REST03820,Kolkata Wraps Central,Bengaluru,Desserts,Cloud Kitchen,>40,True,45.0
REST11510,Madras Delights Heaven,Bengaluru,Desserts,Restaurant,<=15,True,15.0
REST08701,Taste Of Biryani Nest,Delhi,Chinese,Restaurant,16-25,True,20.5
REST19270,Grand Thali Cafe,Ahmedabad,Desserts,Restaurant,>40,False,45.0
REST08330,Bombay Express Delight,Bengaluru,Fast Food,Restaurant,26-40,False,33.0
REST03543,Fresh Sweets Palace,Mumbai,Desserts,Restaurant,<=15,True,15.0
REST01408,Spicy Biryani Hub,Kolkata,Pizza,Restaurant,26-40,True,33.0
REST04790,Classic Mess Mahal,Pune,Healthy,Restaurant,>40,True,45.0
REST10101,Hot & Crispy Curry Mahal,Delhi,Chinese,Cloud Kitchen,<=15,True,15.0
REST15425,Hot & Crispy Biryani Bhojanalay,Bengaluru,Fast Food,Restaurant,>40,True,45.0
REST16848,Spicy Wraps Cafe,Hyderabad,Biryani,Cloud Kitchen,<=15,True,15.0
REST02847,Hot & Crispy Grill Point,Mumbai,North Indian,Cloud Kitchen,16-25,True,20.5
REST05451,Madras Tandoor Corner,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST19213,Royal Pizza Central,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST05209,Annapurna Thali Zone,Bengaluru,Chinese,Cloud Kitchen,26-40,True,33.0
REST12482,Punjabi Express Mahal,Bengaluru,Fast Food,Restaurant,>40,True,45.0
REST12247,Urban House Mahal,Delhi,Biryani,Restaurant,16-25,True,20.5
REST01281,Tandoori Darshini Darbar,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST15145,Kolkata Curry Mahal,Delhi,South Indian,Cloud Kitchen,26-40,True,33.0
REST03424,Annapurna Cafe Cafe,Delhi,Chinese,Cloud Kitchen,<=15,True,15.0
REST17395,Royal Biryani Hub,Delhi,Fast Food,Restaurant,26-40,True,33.0
REST07024,Annapurna Curry Cafe,Kolkata,Biryani,Restaurant,26-40,True,33.0
REST18126,Bombay Pizza Stop,Bengaluru,Fast Food,Restaurant,16-25,True,20.5
REST00207,Fresh Sweets Nest,Hyderabad,Fast Food,Restaurant,26-40,True,33.0
REST12404,Annapurna Kitchen Zone,Mumbai,South Indian,Cloud Kitchen,<=15,True,15.0
REST11171,Sri Cafe Zone,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST09078,Sri Kitchen Nest,Pune,Chinese,Cloud Kitchen,16-25,True,20.5
REST05207,Classic Mess Palace,Chennai,Biryani,Restaurant,16-25,True,20.5
REST03201,Delhi Tandoor Stop,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST16705,Royal Kitchen Clouds,Ahmedabad,North Indian,Restaurant,26-40,True,33.0
REST08947,Annapurna Pizza Adda,Chennai,Fast Food,Restaurant,26-40,True,33.0
REST14223,Tandoori Sweets Hub,Kolkata,Healthy,Restaurant,26-40,True,33.0
REST14640,Flavours Of Darshini Mahal,Kolkata,Chinese,Restaurant,16-25,True,20.5
REST06135,Tandoori Mess Cafe,Mumbai,South Indian,Cloud Kitchen,16-25,False,20.5
REST18533,Kolkata Express Heaven,Chennai,Desserts,Restaurant,16-25,True,20.5
REST02944,Annapurna Curry Adda,Bengaluru,North Indian,Restaurant,>40,True,45.0
REST16533,Madras Biryani Central,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST18875,Annapurna Mess Corner,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST05486,Thindi Mane Paratha Central,Mumbai,Desserts,Cloud Kitchen,16-25,True,20.5
REST18856,Urban Curry Stop,Bengaluru,Biryani,Cloud Kitchen,16-25,True,20.5
REST18232,Punjabi Biryani Cafe,Chennai,Fast Food,Cloud Kitchen,16-25,True,20.5
REST05791,Classic House Adda,Ahmedabad,Desserts,Restaurant,>40,True,45.0
REST03745,Punjabi Cafe Heaven,Bengaluru,Chinese,Restaurant,<=15,True,15.0
REST09305,Madras Darshini Zone,Delhi,North Indian,Restaurant,>40,True,45.0
REST06844,Sri Sweets Delight,Hyderabad,Desserts,Restaurant,26-40,True,33.0
REST09192,Hot & Crispy House Nest,Kolkata,Desserts,Cloud Kitchen,16-25,False,20.5
REST09060,Royal Mess Central,Delhi,Chinese,Cloud Kitchen,>40,True,45.0
REST09002,Tandoori Mess Heaven,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST04641,Taste Of Pizza Bhojanalay,Kolkata,Healthy,Restaurant,<=15,False,15.0
REST16956,Thindi Mane Thali Mahal,Bengaluru,Chinese,Restaurant,16-25,False,20.5
REST07920,Urban Wraps Adda,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST12804,Spicy Wraps Adda,Ahmedabad,Fast Food,Cloud Kitchen,<=15,True,15.0
REST18781,Namma Darshini Hub,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST08755,Urban Express Darbar,Hyderabad,South Indian,Restaurant,16-25,True,20.5
REST05775,Thindi Mane Curry Corner,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST17184,Kolkata Express Mahal,Bengaluru,Biryani,Restaurant,<=15,False,15.0
REST03785,Madras Wraps Corner,Delhi,Chinese,Cloud Kitchen,16-25,True,20.5
REST15390,Grand Cafe Darbar,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST16410,Fresh Pizza Nest,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST18725,Hot & Crispy Express Corner,Mumbai,Healthy,Cloud Kitchen,16-25,True,20.5
REST01411,Fresh Kitchen Cafe,Delhi,Desserts,Restaurant,<=15,True,15.0
REST05787,Delhi Grill Darbar,Bengaluru,Chinese,Cloud Kitchen,16-25,True,20.5
REST05262,Tandoori Grill Point,Chennai,Pizza,Restaurant,>40,True,45.0
REST09556,Spicy House Corner,Chennai,Biryani,Restaurant,16-25,True,20.5
REST14533,Annapurna Mess Zone,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST06880,Sri Cafe Stop,Kolkata,North Indian,Restaurant,<=15,True,15.0
REST10877,Hot & Crispy Express Central,Hyderabad,Desserts,Restaurant,26-40,True,33.0
REST15729,Flavours Of House Palace,Pune,Biryani,Cloud Kitchen,>40,True,45.0
REST02481,Kolkata Express Heaven,Bengaluru,Pizza,Cloud Kitchen,16-25,True,20.5
REST01318,Namma Paratha Point,Bengaluru,Fast Food,Restaurant,16-25,True,20.5
REST11440,Madras Pizza Delight,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST07480,Delhi Express Point,Pune,South Indian,Restaurant,26-40,True,33.0
REST08272,Tandoori Pizza Central,Hyderabad,South Indian,Cloud Kitchen,26-40,True,33.0
REST07832,Grand Paratha Corner,Chennai,South Indian,Restaurant,16-25,True,20.5
REST15887,Grand Wraps Clouds,Mumbai,Biryani,Cloud Kitchen,16-25,True,20.5
REST02340,Delhi Tandoor Hub,Bengaluru,Fast Food,Cloud Kitchen,26-40,False,33.0
REST19770,Hot & Crispy Cafe Stop,Ahmedabad,Biryani,Restaurant,16-25,True,20.5
REST08910,Annapurna Grill Central,Hyderabad,Pizza,Cloud Kitchen,16-25,False,20.5
REST16431,Kolkata Curry Corner,Pune,Fast Food,Cloud Kitchen,16-25,True,20.5
REST13535,Fresh Curry Darbar,Ahmedabad,North Indian,Cloud Kitchen,16-25,True,20.5
REST03334,Bombay Cafe Hub,Bengaluru,North Indian,Restaurant,16-25,False,20.5
REST15590,Grand Paratha Heaven,Mumbai,Chinese,Restaurant,>40,True,45.0
REST07107,Delhi Express Darbar,Kolkata,North Indian,Restaurant,16-25,True,20.5
REST02745,Annapurna House Central,Kolkata,Biryani,Cloud Kitchen,26-40,True,33.0
REST11115,Kolkata Paratha Corner,Delhi,Desserts,Restaurant,16-25,True,20.5
REST02370,Annapurna Pizza Bhojanalay,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST04321,Taste Of House Zone,Ahmedabad,Pizza,Restaurant,16-25,True,20.5
REST16242,Kolkata Darshini Corner,Kolkata,North Indian,Cloud Kitchen,26-40,True,33.0
REST05222,Kolkata Curry Mahal,Delhi,North Indian,Restaurant,26-40,True,33.0
REST02339,Spicy Curry Stop,Chennai,Chinese,Restaurant,16-25,True,20.5
REST11624,Royal Grill Point,Delhi,Biryani,Restaurant,16-25,True,20.5
REST11777,Urban Sweets Zone,Ahmedabad,Biryani,Restaurant,26-40,True,33.0
REST02314,Kolkata Curry Clouds,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST13509,Annapurna Curry Zone,Delhi,Fast Food,Restaurant,<=15,True,15.0
REST13514,Kolkata Express Corner,Chennai,North Indian,Cloud Kitchen,<=15,False,15.0
REST15975,Hot & Crispy Darshini Stop,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST09350,Namma Biryani Heaven,Bengaluru,Fast Food,Restaurant,<=15,True,15.0
REST06123,Kolkata Sweets Cafe,Hyderabad,Fast Food,Restaurant,<=15,True,15.0
REST06267,Tandoori Pizza Palace,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST16121,Urban Thali Darbar,Bengaluru,Biryani,Restaurant,16-25,False,20.5
REST06595,Annapurna Mess Corner,Delhi,South Indian,Restaurant,>40,True,45.0
REST14276,Sri Curry Delight,Hyderabad,Fast Food,Restaurant,16-25,True,20.5
REST10757,Hot & Crispy Express Palace,Ahmedabad,South Indian,Cloud Kitchen,16-25,True,20.5
REST09451,Bombay Paratha Palace,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST00843,Bombay Wraps Adda,Kolkata,Biryani,Restaurant,16-25,True,20.5
REST08001,Hot & Crispy House Stop,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST01587,Taste Of Wraps Bhojanalay,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST03483,Urban Wraps Point,Delhi,Chinese,Restaurant,>40,True,45.0
REST13125,Delhi House Point,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST03704,Namma Mess Clouds,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST04070,Hot & Crispy Curry Bhojanalay,Ahmedabad,Fast Food,Restaurant,16-25,True,20.5
REST02211,Grand House Mahal,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST13276,Namma Biryani Corner,Kolkata,Desserts,Restaurant,16-25,True,20.5
REST19714,Urban Pizza Zone,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST18263,Sri House Nest,Bengaluru,Desserts,Cloud Kitchen,<=15,True,15.0
REST18333,Delhi Delights Adda,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST19792,Spicy Cafe Clouds,Hyderabad,Pizza,Restaurant,16-25,True,20.5
REST15652,Spicy Paratha Cafe,Delhi,North Indian,Restaurant,16-25,True,20.5
REST19663,Royal Cafe Mahal,Hyderabad,Chinese,Cloud Kitchen,<=15,False,15.0
REST16977,Spicy Delights Delight,Pune,Biryani,Restaurant,16-25,False,20.5
REST08534,Annapurna House Bhojanalay,Delhi,Fast Food,Cloud Kitchen,<=15,False,15.0
REST00824,Grand Paratha Delight,Chennai,North Indian,Restaurant,16-25,True,20.5
REST15529,Delhi Mess Bhojanalay,Bengaluru,North Indian,Restaurant,<=15,True,15.0
REST05705,Madras Express Darbar,Hyderabad,Fast Food,Restaurant,16-25,True,20.5
REST16983,Flavours Of Paratha Zone,Delhi,Pizza,Restaurant,<=15,True,15.0
REST14634,Flavours Of Express Zone,Kolkata,South Indian,Restaurant,16-25,True,20.5
REST11002,Taste Of Kitchen Cafe,Bengaluru,Healthy,Cloud Kitchen,16-25,True,20.5
REST14672,Taste Of Thali Zone,Mumbai,Chinese,Cloud Kitchen,16-25,True,20.5
REST14240,Bombay Biryani Clouds,Kolkata,North Indian,Restaurant,<=15,True,15.0
REST19119,Tandoori Darshini Heaven,Kolkata,Desserts,Restaurant,16-25,True,20.5
REST04303,Taste Of Paratha Clouds,Mumbai,Biryani,Restaurant,26-40,False,33.0
REST00075,Spicy Mess Zone,Bengaluru,Healthy,Restaurant,26-40,True,33.0
REST09139,Kolkata Cafe Palace,Hyderabad,North Indian,Restaurant,<=15,False,15.0
REST19535,Flavours Of Paratha Cafe,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
REST09867,Grand Pizza Corner,Ahmedabad,Healthy,Restaurant,26-40,True,33.0
REST15121,Delhi House Hub,Bengaluru,Chinese,Cloud Kitchen,26-40,True,33.0
REST01608,Royal Sweets Cafe,Delhi,Fast Food,Cloud Kitchen,>40,True,45.0
REST15111,Spicy Curry Zone,Bengaluru,Desserts,Restaurant,>40,True,45.0
REST00081,Annapurna Tandoor Zone,Chennai,Desserts,Restaurant,16-25,True,20.5
REST16992,Spicy Curry Delight,Delhi,Chinese,Restaurant,16-25,True,20.5
REST02261,Bombay Darshini Hub,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST17096,Thindi Mane Paratha Point,Bengaluru,South Indian,Cloud Kitchen,26-40,True,33.0
REST15644,Madras Wraps Heaven,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST03603,Kolkata Delights Delight,Ahmedabad,Fast Food,Restaurant,<=15,True,15.0
REST15278,Punjabi Paratha Stop,Bengaluru,Desserts,Cloud Kitchen,<=15,True,15.0
REST13782,Punjabi Darshini Cafe,Pune,Desserts,Cloud Kitchen,16-25,True,20.5
REST00358,Urban Curry Cafe,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST11708,Bombay Curry Zone,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST12141,Sri Thali Hub,Kolkata,Biryani,Cloud Kitchen,<=15,True,15.0
REST03741,Taste Of House Adda,Mumbai,South Indian,Restaurant,26-40,True,33.0
REST12237,Spicy Paratha Corner,Chennai,Fast Food,Cloud Kitchen,<=15,True,15.0
REST08959,Punjabi Curry Corner,Delhi,Pizza,Cloud Kitchen,>40,True,45.0
REST01163,Kolkata Thali Central,Mumbai,South Indian,Restaurant,26-40,True,33.0
REST17754,Royal Paratha Central,Bengaluru,Pizza,Cloud Kitchen,26-40,True,33.0
REST15718,Hot & Crispy House Hub,Mumbai,Fast Food,Restaurant,26-40,True,33.0
REST03029,Delhi Grill Stop,Hyderabad,North Indian,Restaurant,26-40,True,33.0
REST10041,Hot & Crispy Kitchen Adda,Pune,Fast Food,Restaurant,16-25,True,20.5
REST18825,Taste Of House Bhojanalay,Hyderabad,Biryani,Restaurant,16-25,True,20.5
REST12565,Annapurna Express Stop,Delhi,Chinese,Restaurant,16-25,True,20.5
REST02400,Urban Kitchen Heaven,Mumbai,Chinese,Restaurant,26-40,True,33.0
REST18479,Namma Sweets Clouds,Hyderabad,Biryani,Cloud Kitchen,16-25,True,20.5
REST16411,Madras Sweets Nest,Pune,South Indian,Cloud Kitchen,16-25,True,20.5
REST19637,Tandoori Grill Zone,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST09732,Namma Tandoor Nest,Mumbai,North Indian,Cloud Kitchen,16-25,True,20.5
REST08503,Grand Curry Heaven,Delhi,South Indian,Restaurant,>40,True,45.0
REST02995,Hot & Crispy Curry Bhojanalay,Bengaluru,Pizza,Cloud Kitchen,16-25,True,20.5
REST13859,Spicy Pizza Stop,Pune,Desserts,Restaurant,26-40,True,33.0
REST18254,Bombay Darshini Stop,Delhi,Chinese,Restaurant,16-25,True,20.5
REST15549,Bombay Kitchen Central,Bengaluru,South Indian,Cloud Kitchen,26-40,True,33.0
REST19699,Fresh Kitchen Corner,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST15206,Annapurna House Delight,Chennai,Chinese,Restaurant,26-40,True,33.0
REST02848,Annapurna Kitchen Point,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST07965,Urban Mess Point,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST19150,Namma Delights Palace,Ahmedabad,Chinese,Cloud Kitchen,16-25,False,20.5
REST19438,Annapurna Biryani Zone,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST13811,Royal Wraps Adda,Bengaluru,Biryani,Cloud Kitchen,>40,True,45.0
REST03364,Grand Grill Cafe,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST14799,Tandoori Curry Point,Delhi,Fast Food,Cloud Kitchen,26-40,True,33.0
REST15584,Namma Sweets Clouds,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST13112,Madras Tandoor Central,Ahmedabad,Chinese,Restaurant,26-40,True,33.0
REST19987,Delhi Grill Hub,Mumbai,Fast Food,Restaurant,<=15,True,15.0
REST02297,Urban Thali Cafe,Delhi,North Indian,Cloud Kitchen,26-40,False,33.0
REST02445,Taste Of Express Nest,Pune,Biryani,Restaurant,26-40,False,33.0
REST02127,Annapurna Sweets Zone,Bengaluru,Fast Food,Restaurant,26-40,True,33.0
REST09284,Taste Of Express Bhojanalay,Hyderabad,Healthy,Cloud Kitchen,16-25,False,20.5
REST11341,Hot & Crispy Kitchen Stop,Bengaluru,Fast Food,Restaurant,<=15,False,15.0
REST00607,Punjabi Grill Hub,Pune,Chinese,Restaurant,>40,True,45.0
REST00885,Royal Biryani Central,Chennai,Healthy,Restaurant,<=15,True,15.0
REST17584,Kolkata Thali Adda,Ahmedabad,Healthy,Restaurant,26-40,True,33.0
REST11397,Kolkata Grill Hub,Bengaluru,North Indian,Cloud Kitchen,16-25,False,20.5
REST18860,Annapurna Tandoor Hub,Kolkata,Chinese,Restaurant,16-25,True,20.5
REST09423,Taste Of Express Stop,Ahmedabad,Biryani,Restaurant,>40,True,45.0
REST18813,Urban Grill Stop,Bengaluru,Fast Food,Restaurant,>40,True,45.0
REST18171,Thindi Mane Darshini Delight,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST17008,Fresh Biryani Clouds,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST07707,Annapurna Mess Corner,Ahmedabad,South Indian,Restaurant,<=15,True,15.0
REST11461,Hot & Crispy Pizza Darbar,Delhi,Pizza,Cloud Kitchen,<=15,True,15.0
REST18273,Spicy Mess Palace,Pune,South Indian,Restaurant,16-25,True,20.5
REST03809,Bombay Express Delight,Hyderabad,Biryani,Restaurant,<=15,True,15.0
REST10528,Royal Grill Palace,Mumbai,North Indian,Cloud Kitchen,16-25,False,20.5
REST15760,Annapurna Paratha Hub,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST13341,Classic Biryani Central,Hyderabad,South Indian,Cloud Kitchen,16-25,True,20.5
REST02559,Royal Biryani Palace,Pune,North Indian,Restaurant,26-40,True,33.0
REST13318,Tandoori Wraps Hub,Kolkata,Biryani,Restaurant,<=15,True,15.0
REST16828,Thindi Mane Paratha Mahal,Kolkata,South Indian,Restaurant,16-25,True,20.5
REST06789,Bombay Paratha Darbar,Delhi,Pizza,Cloud Kitchen,26-40,True,33.0
REST06241,Kolkata Paratha Cafe,Mumbai,Chinese,Restaurant,<=15,True,15.0
REST08868,Taste Of Express Heaven,Hyderabad,Chinese,Restaurant,16-25,True,20.5
REST17085,Punjabi Grill Cafe,Bengaluru,Chinese,Cloud Kitchen,>40,True,45.0
REST05001,Royal Thali Central,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST17331,Spicy Express Delight,Hyderabad,Biryani,Restaurant,16-25,True,20.5
REST19729,Taste Of Darshini Point,Mumbai,South Indian,Cloud Kitchen,26-40,True,33.0
REST07853,Delhi Pizza Corner,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST17601,Grand Cafe Hub,Delhi,North Indian,Restaurant,<=15,True,15.0
REST08987,Namma Delights Central,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST08169,Annapurna Wraps Delight,Pune,Healthy,Restaurant,<=15,True,15.0
REST16531,Bombay Curry Nest,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST15473,Classic Cafe Palace,Hyderabad,North Indian,Restaurant,26-40,True,33.0
REST10455,Kolkata Biryani Nest,Chennai,South Indian,Restaurant,<=15,True,15.0
REST09782,Classic Cafe Point,Bengaluru,Pizza,Cloud Kitchen,>40,True,45.0
REST17245,Punjabi Mess Heaven,Kolkata,Biryani,Restaurant,<=15,True,15.0
REST13111,Urban Mess Adda,Kolkata,South Indian,Restaurant,16-25,True,20.5
REST17667,Namma Delights Cafe,Bengaluru,Desserts,Restaurant,>40,False,45.0
REST10288,Flavours Of Paratha Stop,Pune,Biryani,Restaurant,<=15,True,15.0
REST13013,Fresh Delights Point,Kolkata,North Indian,Restaurant,<=15,True,15.0
REST00812,Royal House Hub,Pune,Biryani,Cloud Kitchen,16-25,True,20.5
REST07726,Thindi Mane Sweets Cafe,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST11646,Spicy Mess Hub,Pune,Biryani,Restaurant,16-25,True,20.5
REST03250,Fresh Paratha Clouds,Bengaluru,Biryani,Restaurant,>40,True,45.0
REST09805,Tandoori Biryani Clouds,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST04342,Tandoori Delights Clouds,Mumbai,North Indian,Cloud Kitchen,<=15,True,15.0
REST14195,Fresh Paratha Bhojanalay,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST08437,Madras Cafe Clouds,Hyderabad,Pizza,Cloud Kitchen,16-25,True,20.5
REST03755,Kolkata Wraps Mahal,Ahmedabad,North Indian,Cloud Kitchen,26-40,True,33.0
REST16255,Tandoori Paratha Hub,Mumbai,Fast Food,Restaurant,16-25,True,20.5
REST14261,Punjabi Thali Point,Delhi,Healthy,Restaurant,<=15,True,15.0
REST04401,Grand Wraps Hub,Ahmedabad,North Indian,Restaurant,16-25,False,20.5
REST11001,Taste Of Mess Cafe,Delhi,Chinese,Restaurant,26-40,False,33.0
REST03229,Namma Tandoor Heaven,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
REST01503,Annapurna Darshini Bhojanalay,Ahmedabad,North Indian,Restaurant,26-40,True,33.0
REST18050,Flavours Of Thali Heaven,Delhi,Biryani,Cloud Kitchen,16-25,True,20.5
REST06205,Kolkata House Bhojanalay,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST01580,Sri House Palace,Delhi,Chinese,Restaurant,16-25,True,20.5
REST18637,Punjabi Pizza Mahal,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST15054,Spicy Cafe Corner,Mumbai,Desserts,Restaurant,>40,True,45.0
REST11404,Thindi Mane Express Stop,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST05113,Tandoori Pizza Delight,Hyderabad,South Indian,Restaurant,<=15,True,15.0
